gene_id,L1,L2,L3,R1,R2,R3
MSTRG.17797|Solyc10g047050.2,7489,9229,6467,3627,4509,4618
MSTRG.17800|Solyc10g047120.2,1241,1460,1023,4358,5713,5129
MSTRG.17801|Solyc10g047130.2,3875,4747,3254,9250,11700,11314
MSTRG.17802|Solyc10g047140.2,2362,2615,1819,11921,15247,13442
MSTRG.17803|Solyc10g047200.1,289,306,214,838,1037,798
MSTRG.17805|Solyc10g047210.1,618,689,386,1796,2146,2017
MSTRG.17806|Solyc10g047220.2,1524,1787,991,5710,7459,6778
MSTRG.17808|Solyc10g047240.2,651,604,386,10355,12032,11970
MSTRG.17807,2009,2242,1294,5091,6156,6196
MSTRG.17809|Solyc10g047260.1,207,197,91,218,189,193
MSTRG.17810|Solyc10g047270.2,1758,2229,1517,5083,7188,6466
MSTRG.17811,270,353,311,547,833,692
MSTRG.17812|Solyc10g047290.2,2008,2425,1564,7670,9899,9734
MSTRG.17813|Solyc10g047300.2,571,729,456,3520,4624,4139
Solyc10g047330.1|Solyc10g047330.1,30,11,9,16,37,55
MSTRG.17814|Solyc10g047320.2,2566,2421,1381,12844,16914,15901
MSTRG.17815|Solyc10g047350.2,0,0,0,0,7,6
MSTRG.17816|Solyc10g047340.2,977,1123,677,1960,3022,2741
MSTRG.17820|Solyc10g047410.1,56,46,42,0,0,0
Solyc10g047420.2|Solyc10g047420.2,9,29,23,2,0,0
MSTRG.17822,5,3,0,139,128,234
Solyc10g047500.2|Solyc10g047500.2,7,0,0,0,0,0
Solyc10g047530.2|Solyc10g047530.2,401,389,314,0,0,0
MSTRG.17824|Solyc10g047540.2,39,25,96,593,765,753
MSTRG.17817|Solyc10g047360.2,3646,4134,2888,9039,11695,11365
MSTRG.17818,43,74,68,47,111,57
MSTRG.17819|Solyc10g047370.2,1065,1116,763,2215,3217,2827
MSTRG.17823|Solyc10g047630.2,1837,2117,1575,8315,10153,10545
MSTRG.17825|Solyc10g047670.2,569,748,490,3123,3759,3579
MSTRG.17826,395,570,397,1095,1420,1163
MSTRG.17827|Solyc10g047640.2,1048,1126,775,17658,20084,18103
MSTRG.17827|Solyc10g047650.2,17631,18990,13565,26699,35732,35462
MSTRG.17827|Solyc10g047643.1,925,1106,368,1605,1750,1628
Solyc10g047890.1|Solyc10g047890.1,13,20,10,0,0,5
MSTRG.17829|Solyc10g047900.2,61,48,49,8,20,8
MSTRG.17830,2849,3314,2327,3081,3741,3859
MSTRG.17831|Solyc10g047930.2,16591,18952,14073,3318,3728,3880
MSTRG.17832|Solyc10g047950.2,5027,6145,4658,3477,4865,4762
MSTRG.17833|Solyc10g047960.2,2400,2629,2004,3852,4446,4453
MSTRG.17834|Solyc10g048030.2,1719,2143,1246,76,58,41
Solyc10g048180.1|Solyc10g048180.1,4,4,12,70,133,163
MSTRG.17835|Solyc10g048190.1,75,98,101,106,174,196
MSTRG.17837|Solyc10g048065.1,0,0,0,0,3,0
MSTRG.17836|Solyc10g048060.1,2822,2465,3194,8116,12846,10347
Solyc10g049270.2|Solyc10g049270.2,4,0,6,98,84,73
MSTRG.17838|Solyc10g049210.2,3659,4063,3005,740,984,880
MSTRG.17841|Solyc10g049420.2,70,83,45,184,148,225
MSTRG.17840|Solyc10g049360.2,2627,3378,2313,3474,4522,3911
MSTRG.17844|Solyc10g049520.1,0,0,0,4,0,11
MSTRG.17843|Solyc10g049530.2,4,7,0,5,3,0
MSTRG.17844|Solyc10g049533.1,125,135,114,915,1496,1364
MSTRG.17842,107,107,72,45,55,35
Solyc10g049565.1|Solyc10g049565.1,0,0,0,0,0,0
Solyc10g049560.2|Solyc10g049560.2,4,6,0,18,20,26
MSTRG.17845|Solyc10g049570.2,141,282,156,558,664,653
MSTRG.17846|Solyc10g049580.2,2404,2500,1229,27795,35159,31126
MSTRG.17848|Solyc10g049600.2,629,777,612,768,929,897
MSTRG.17850|Solyc10g049640.2,29,32,10,2491,2859,2968
MSTRG.17851|Solyc10g049630.2,340,312,183,6091,10217,11962
MSTRG.17852|Solyc10g049650.2,67,100,39,1041,1281,1315
MSTRG.17853|Solyc10g049660.2,10,0,0,772,1110,1601
MSTRG.17849|Solyc10g049620.2,9201,10276,7483,14425,19260,19379
Solyc10g049750.2|Solyc10g049750.2,8,0,10,20,5,21
Solyc10g049780.1|Solyc10g049780.1,19,51,9,0,16,3
Solyc10g049790.1|Solyc10g049790.1,145,193,97,150,224,143
Solyc10g049800.2|Solyc10g049800.2,290,419,214,330,393,356
Solyc10g049820.2|Solyc10g049820.2,0,0,13,69,81,63
MSTRG.17856|Solyc10g049870.1,230,198,157,357,248,302
MSTRG.17857,216,215,136,1074,1347,1042
MSTRG.17858|Solyc10g049850.2,4081,4368,3185,10020,12811,12465
MSTRG.17854|Solyc10g049710.2,48902,54972,42186,5892,8110,7696
MSTRG.17860|Solyc10g049890.2,724,776,448,10396,13053,12493
MSTRG.17861|Solyc10g049920.2,363,389,277,1148,1666,1490
MSTRG.17862,84,70,73,266,260,228
MSTRG.17864|Solyc10g049980.1,7,14,19,29,20,28
MSTRG.17863|Solyc10g049970.2,930,905,875,5357,7033,5573
Solyc10g050100.1|Solyc10g050100.1,0,4,3,0,0,0
Solyc10g050095.1|Solyc10g050095.1,25,21,18,8,18,9
MSTRG.17866|Solyc10g050060.2,1441,1886,1141,8701,11580,11942
MSTRG.17865|Solyc10g050110.1,688,672,353,8955,11727,10505
MSTRG.17867|Solyc10g050160.2,1501,1717,886,43231,51632,52563
MSTRG.17869|Solyc10g050200.1,0,0,0,0,0,0
MSTRG.17868|Solyc10g050210.2,59,42,37,522,703,793
MSTRG.17872|Solyc10g050220.2,23,42,13,422,499,563
MSTRG.17870|Solyc10g050170.2,4072,4223,2903,11611,16226,14398
MSTRG.17871|Solyc10g050180.1,1,0,0,0,1,2
MSTRG.17873|Solyc10g050230.2,747,960,757,3201,4055,4106
MSTRG.17876|Solyc10g050460.1,118,79,67,0,0,0
MSTRG.17876|Solyc10g050465.1,25,63,29,0,0,0
MSTRG.17877|Solyc10g050450.2,171,208,191,4237,5788,5633
MSTRG.17878|Solyc10g050440.2,19785,20684,17889,263,363,261
MSTRG.17874|Solyc10g050510.1,1739,1756,980,2808,3948,3968
MSTRG.17875,3367,3584,1962,7383,9379,9633
MSTRG.17879,326,155,110,20,32,65
MSTRG.17880,3568,3387,1969,2925,3390,3641
MSTRG.17883|Solyc10g050540.2,1953,2301,1559,5672,7642,6887
MSTRG.17882|Solyc10g050670.1,0,0,0,0,0,0
MSTRG.17881,1447,1895,1456,1863,3618,2582
Solyc10g050735.1|Solyc10g050735.1,376,428,247,573,673,516
MSTRG.17884,166,124,82,56,18,16
MSTRG.17885|Solyc10g050770.1,16,21,20,14,9,16
MSTRG.17886|Solyc10g050840.2,3136,3411,2652,10287,13586,12229
MSTRG.17887|Solyc10g050850.2,935,1250,938,1383,1781,1678
MSTRG.17890|Solyc10g050870.2,450,590,463,1274,1601,1497
MSTRG.17889|Solyc10g050860.2,6259,6621,4755,24023,32582,31419
MSTRG.17891|Solyc10g050890.2,2797,2854,1831,130812,155709,180323
MSTRG.17895|Solyc10g050905.1,312,262,264,80,117,95
MSTRG.17896|Solyc10g050910.1,127,139,85,52,72,57
MSTRG.17892,1529,1790,1131,2132,3001,2280
MSTRG.17894|Solyc10g050920.1,89,82,56,205,261,320
MSTRG.17893,1041,1121,875,3902,4868,3999
MSTRG.17897,445,531,390,1520,1703,1517
MSTRG.17898,175,146,160,511,723,631
MSTRG.17900,936,912,669,2334,3533,2548
MSTRG.17901|Solyc10g051050.2,227,210,163,636,671,917
MSTRG.17904|Solyc10g051070.1,0,0,0,12,23,31
MSTRG.17905|Solyc10g051080.1,8,28,3,29,57,87
MSTRG.17903|Solyc10g051010.2,297,546,280,1114,1447,1167
MSTRG.17903|Solyc10g051020.2,1872,2125,1724,245,152,80
MSTRG.17903|Solyc10g051030.2,268,399,264,3098,3878,4071
Solyc10g051120.2|Solyc10g051120.2,0,0,0,0,4,0
MSTRG.17906|Solyc10g051130.2,63,51,48,2710,2938,3040
MSTRG.17906|Solyc10g051135.1,1,0,1,3,7,5
Solyc10g051150.2|Solyc10g051150.2,0,0,0,21,14,16
Solyc10g051140.2|Solyc10g051140.2,71,54,55,359,426,288
Solyc10g051230.1|Solyc10g051230.1,0,1,0,5,8,2
Solyc10g051240.1|Solyc10g051240.1,1,3,0,1,5,4
Solyc10g051225.1|Solyc10g051225.1,2,9,0,14,3,3
Solyc10g051250.1|Solyc10g051250.1,4,0,0,9,1,4
MSTRG.17908|Solyc10g051220.2,80,159,117,184,165,235
MSTRG.17910|Solyc10g051270.2,776,881,488,1780,2519,2573
MSTRG.17909|Solyc10g051200.2,12332,15789,11882,1211,1718,1471
MSTRG.17911|Solyc10g051300.2,697,1004,632,2312,2242,2154
MSTRG.17907|Solyc10g051095.1,82510,88734,71131,319,410,394
MSTRG.17912|Solyc10g051310.2,20968,24061,18894,4231,5288,5323
MSTRG.17915|Solyc10g051330.2,0,0,0,4,0,13
MSTRG.17916|Solyc10g051340.2,17340,19075,13293,22374,28447,29246
MSTRG.17913|Solyc10g051350.2,3848,4581,3710,7336,8983,8966
MSTRG.17914|Solyc10g051380.2,11495,12708,13648,7442,8223,8283
MSTRG.17917|Solyc10g052470.1,200,367,311,112,95,90
MSTRG.17918|Solyc10g052490.2,743,809,731,56,64,150
Solyc10g052500.2|Solyc10g052500.2,0,0,0,4,9,0
MSTRG.17920|Solyc10g052510.2,228,249,106,114,147,124
MSTRG.17921|Solyc10g052530.1,123,215,151,7,3,0
MSTRG.17923|Solyc10g052540.1,110,85,122,0,9,0
MSTRG.17922|Solyc10g052550.1,101,55,70,0,14,0
MSTRG.17924|Solyc10g052545.1,104,40,53,0,0,0
Solyc10g052590.1|Solyc10g052590.1,2,3,3,0,0,3
Solyc10g052560.1|Solyc10g052560.1,21,41,6,0,4,3
MSTRG.17925|Solyc10g052600.1,15,4,0,1019,1569,1556
MSTRG.17919|Solyc10g051390.2,17905,21770,20302,48431,57403,55312
Solyc10g052605.1|Solyc10g052605.1,5,8,6,76,69,96
MSTRG.17926|Solyc10g052650.2,572,880,548,263,520,366
MSTRG.17927|Solyc10g052740.2,34,20,42,0,14,0
Solyc10g052815.1|Solyc10g052815.1,0,0,0,0,0,0
MSTRG.17929|Solyc10g052745.1,539,652,538,1055,1214,1172
MSTRG.17928|Solyc10g052660.3,6244,7355,5815,18744,23268,26099
MSTRG.17930|Solyc10g052880.1,1625,1990,1183,10338,14297,14532
MSTRG.17931|Solyc10g053880.1,240,269,246,201,209,169
MSTRG.17932|Solyc10g053910.2,138,144,140,794,712,725
MSTRG.17933|Solyc10g054010.1,175,210,158,232,318,287
MSTRG.17935,76,115,83,25,29,24
MSTRG.17934|Solyc10g053970.2,4154,5223,3595,14129,19847,17446
MSTRG.17939|Solyc10g054040.2,57,38,23,309,428,222
MSTRG.17936|Solyc10g054030.2,1802,1706,1303,5099,6379,5976
MSTRG.17938|Solyc10g054060.2,956,1241,1150,2487,3161,3482
MSTRG.17941|Solyc10g054070.1,0,0,0,37,57,29
MSTRG.17940|Solyc10g054080.2,6888,7987,5782,16430,23017,19914
MSTRG.17942|Solyc10g054100.2,2150,1996,1487,1313,1593,1421
MSTRG.17944|Solyc10g054274.1,0,7,0,19,24,11
MSTRG.17943|Solyc10g054272.1,340,501,220,1444,1845,1937
MSTRG.17943|Solyc10g054280.2,470,315,310,2078,2396,2728
MSTRG.17946|Solyc10g054300.1,0,0,0,0,0,0
MSTRG.17947|Solyc10g054305.1,0,0,0,0,0,0
MSTRG.17948|Solyc10g054310.1,0,0,0,0,0,0
MSTRG.17947|Solyc10g054320.2,1363,1542,1215,2881,3655,3617
MSTRG.17951|Solyc10g054380.2,2602,2760,1949,3749,9159,8229
MSTRG.17951|Solyc10g054340.1,0,0,0,3,2,0
MSTRG.17952|Solyc10g054350.1,0,0,0,3,0,0
MSTRG.17953|Solyc10g054383.1,0,0,0,14,11,0
MSTRG.17954|Solyc10g054387.1,0,5,0,28,13,14
MSTRG.17955|Solyc10g054360.1,0,0,3,0,0,0
MSTRG.17951|Solyc10g054370.1,0,0,0,0,0,0
MSTRG.17956|Solyc10g054390.2,0,0,0,7,5,15
MSTRG.17951|Solyc10g054330.2,1,0,0,3591,0,0
MSTRG.17957|Solyc10g054395.1,5,0,0,0,0,0
MSTRG.17945|Solyc10g054400.1,300,276,187,146,186,155
MSTRG.17949|Solyc10g054420.2,16319,19712,15278,0,4,3
MSTRG.17959|Solyc10g054480.2,200,207,197,377,410,355
MSTRG.17960|Solyc10g054460.1,11,4,2,4,0,0
MSTRG.17961|Solyc10g054470.1,6,5,5,10,35,15
MSTRG.17950|Solyc10g054440.2,43410,41067,25192,32329,41646,37235
MSTRG.17958|Solyc10g054560.2,8833,10602,7227,21278,27134,27834
Solyc10g054665.1|Solyc10g054665.1,9,25,3,3,0,0
MSTRG.17962|Solyc10g054570.2,5801,7926,5035,9490,11652,11361
MSTRG.17962|Solyc10g054590.2,8106,8967,6845,11253,16250,16505
MSTRG.17964|Solyc10g054670.2,0,0,0,0,0,0
MSTRG.17963|Solyc10g054660.2,1248,1328,900,3665,4612,4499
MSTRG.17964|Solyc10g054663.1,417,329,449,881,1080,1066
Solyc10g054720.1|Solyc10g054720.1,21,22,23,9,0,3
Solyc10g054725.1|Solyc10g054725.1,43,39,28,102,162,70
Solyc10g054730.1|Solyc10g054730.1,65,60,40,132,234,131
MSTRG.17967,2897,2745,2204,3562,4906,4422
MSTRG.17968|Solyc10g054667.1,0,0,0,0,0,0
Solyc10g054790.2|Solyc10g054790.2,3,0,3,16,22,22
MSTRG.17969|Solyc10g054800.2,7,0,4,378,490,590
MSTRG.17970|Solyc10g054810.2,241,274,258,0,0,0
MSTRG.17966|Solyc10g054780.2,5626,5797,4447,2661,2952,2644
MSTRG.17972|Solyc10g054850.2,302,324,199,1922,2705,2609
MSTRG.17971|Solyc10g054820.2,5761,6407,6296,8,1,0
MSTRG.17971|Solyc10g054840.2,2130,1919,1511,802,1125,807
MSTRG.17974|Solyc10g054910.1,669,564,368,556,768,580
MSTRG.17973|Solyc10g054900.2,0,3,0,6,0,0
MSTRG.17973|Solyc10g054880.2,3336,3600,2316,12884,16001,16371
MSTRG.17978|Solyc10g054930.2,888,1073,586,3105,3946,4029
MSTRG.17980|Solyc10g055200.1,306,258,222,5184,7008,7191
MSTRG.17981|Solyc10g055240.2,3429,3431,2442,1960,2505,2403
MSTRG.17982|Solyc10g055250.1,47,36,32,11,33,14
MSTRG.17983|Solyc10g055260.2,198,170,71,385,423,440
MSTRG.17984,63,35,43,183,206,259
MSTRG.17975|Solyc10g054860.2,1505,1873,1304,6152,8781,7034
MSTRG.17976|Solyc10g054870.2,69249,78438,62046,230,218,165
MSTRG.17985|Solyc10g055390.2,2195,3303,1785,23,5,22
MSTRG.17986|Solyc10g055400.1,161,254,118,449,509,462
MSTRG.17987|Solyc10g055410.2,1285,1503,1087,3466,4462,4140
Solyc10g055460.2|Solyc10g055460.2,28,47,26,69,49,105
MSTRG.17990|Solyc10g055545.1,10,18,12,35,32,34
Solyc10g055560.2|Solyc10g055560.2,66,63,55,23,66,37
MSTRG.17989|Solyc10g055477.1,0,0,0,0,0,0
MSTRG.17989|Solyc10g055540.2,384,367,268,994,1359,1006
MSTRG.17988|Solyc10g055450.2,12797,13434,8791,32668,46160,36346
MSTRG.17991|Solyc10g055610.2,382,466,522,973,856,1093
MSTRG.17991|Solyc10g055620.2,323,470,254,1558,1936,1415
MSTRG.17991|Solyc10g055613.1,14,1,5,0,5,2
MSTRG.17991|Solyc10g055617.1,4,4,2,2,2,3
MSTRG.17994|Solyc10g055640.2,7470,8620,5689,12300,17633,15567
MSTRG.17995|Solyc10g055630.2,14669,17149,12186,40558,52447,57556
MSTRG.17993|Solyc10g055650.2,6375,7840,5470,16569,22310,21270
MSTRG.17992,6751,7544,4462,14476,19558,16920
MSTRG.17997|Solyc10g055670.2,5259,5939,4156,14815,20211,19172
MSTRG.17996|Solyc10g055680.1,6216,7294,6025,5171,6234,6705
MSTRG.17998|Solyc10g055730.2,333,413,281,16,3,25
MSTRG.17999|Solyc10g055740.2,66,42,31,728,488,637
MSTRG.18002|Solyc10g055760.2,178,199,84,798,827,1626
MSTRG.18003|Solyc10g055770.2,540,508,477,3019,4215,4354
MSTRG.18001|Solyc10g055715.1,0,0,0,0,0,0
MSTRG.18000|Solyc10g055700.2,2398,2567,2126,547,625,382
MSTRG.18001|Solyc10g055710.2,284,322,223,328,659,463
MSTRG.18001|Solyc10g055720.2,8169,8645,6401,9918,13373,13222
MSTRG.18004|Solyc10g055790.1,1405,1543,1195,137,89,127
MSTRG.18004|Solyc10g055780.1,367,308,204,1,13,27
MSTRG.18005|Solyc10g055800.2,1148,710,724,52095,48612,55734
MSTRG.18005|Solyc10g055820.2,0,0,0,4162,4269,9791
MSTRG.18005|Solyc10g055810.2,1179,876,713,15913,21581,18291
MSTRG.18006|Solyc10g074438.1,0,0,0,0,0,0
MSTRG.18008|Solyc10g074443.1,0,0,0,0,0,0
MSTRG.18009|Solyc10g074447.1,0,0,0,14,7,4
MSTRG.18010|Solyc10g074450.1,0,0,0,0,0,0
MSTRG.18007|Solyc10g074460.2,694,942,562,2,6,0
MSTRG.18007|Solyc10g074440.2,2044,1645,1156,28,18,0
MSTRG.18011|Solyc10g074470.2,3348,3724,2868,1514,2122,2047
MSTRG.18015|Solyc10g074520.2,0,0,0,0,0,0
MSTRG.18015|Solyc10g074510.1,60,99,104,1027,1313,1210
MSTRG.18015|Solyc10g074530.2,1,1,1,1,1,1
MSTRG.18014|Solyc10g074500.2,7736,8192,5561,23113,30279,29157
Solyc10g074550.2|Solyc10g074550.2,20,11,16,0,8,0
MSTRG.18013|Solyc10g074540.1,6086,7570,5393,1901,2367,3410
MSTRG.18016|Solyc10g074560.2,915,1174,592,4247,5407,5078
MSTRG.18017|Solyc10g074570.2,2108,2417,1394,12264,17456,14495
MSTRG.18018|Solyc10g074580.2,16643,20309,14431,927,1470,1074
MSTRG.18019|Solyc10g074610.2,348,493,319,331,354,366
MSTRG.18019|Solyc10g074590.2,3381,3997,3054,9417,12216,12223
MSTRG.18019|Solyc10g074600.2,1,1,0,0,0,1
MSTRG.18020|Solyc10g074680.2,67,60,38,3482,4395,4453
MSTRG.18021|Solyc10g074630.2,888,1228,716,3819,4948,4496
MSTRG.18022|Solyc10g074645.1,0,0,0,0,0,0
MSTRG.18022|Solyc10g074650.2,2121,3017,1901,5708,7604,7079
MSTRG.18023|Solyc10g074640.2,4,4,1,4,51,5
MSTRG.18024|Solyc10g074690.2,2921,2748,2127,12482,16178,14216
MSTRG.18025|Solyc10g074700.2,2474,2748,1783,6651,8538,8939
MSTRG.18026|Solyc10g074710.2,2553,3120,2148,7609,10429,10457
Solyc10g074730.3|Solyc10g074730.3,3,0,0,94,138,95
MSTRG.18027|Solyc10g074720.2,657,845,535,4800,6138,6705
MSTRG.18028|Solyc10g074740.1,750,834,606,13104,16501,21492
MSTRG.18037,270,413,226,829,955,717
MSTRG.18034|Solyc10g074745.1,1427,1924,1519,3106,4318,3548
MSTRG.18035,166,189,168,316,423,234
MSTRG.18036,70,80,43,47,286,11
MSTRG.18030|Solyc10g074800.2,5,0,14,134,232,278
MSTRG.18029|Solyc10g074790.2,2078,2530,1750,6297,8175,7193
MSTRG.18031|Solyc10g074810.2,1784,2107,1254,6416,8064,7702
MSTRG.18032|Solyc10g074820.1,1204,1241,946,2361,2870,3022
MSTRG.18038|Solyc10g074860.2,4799,5043,4344,10738,14005,13050
MSTRG.18039|Solyc10g074870.2,1324,1980,1148,4637,6814,6669
MSTRG.18041|Solyc10g074880.2,93,152,76,2474,2539,3412
MSTRG.18042|Solyc10g074890.2,1639,2013,1548,12943,16245,14623
MSTRG.18040|Solyc10g074900.2,464,462,369,6388,7529,7266
MSTRG.18043|Solyc10g074910.2,7376,8223,6239,2704,3306,3302
MSTRG.18044|Solyc10g074920.2,6300,6824,4165,16899,19083,16393
MSTRG.18045|Solyc10g074930.1,26725,28778,20873,5857,6648,7059
MSTRG.18045|Solyc10g074935.1,9,3,3,6,6,3
MSTRG.18046|Solyc10g074950.2,199,291,225,9437,11854,10709
MSTRG.18048|Solyc10g074960.2,599,554,449,3997,5396,4824
MSTRG.18047|Solyc10g074940.2,8621,9807,6445,21418,31332,26032
MSTRG.18051|Solyc10g074990.2,395,330,300,1464,1923,2012
MSTRG.18050|Solyc10g074980.2,27788,29863,22518,40390,55180,50212
MSTRG.18049|Solyc10g075020.2,13215,14459,11411,375,523,701
MSTRG.18053|Solyc10g075035.1,2365,2920,1753,5904,7290,6372
MSTRG.18053|Solyc10g075030.2,6,0,1,1,12,3
MSTRG.18054|Solyc10g075040.2,1654,1916,1398,8113,12991,10833
MSTRG.18052|Solyc10g075070.2,5499,5206,4842,30,34,16
Solyc10g075140.1|Solyc10g075140.1,0,0,0,0,0,0
Solyc10g075130.2|Solyc10g075130.2,34,0,9,0,0,0
MSTRG.18055|Solyc10g075090.2,266,231,184,60,20,54
MSTRG.18057|Solyc10g075110.2,636,703,453,113,89,0
Solyc10g075080.1|Solyc10g075080.1,2,4,0,6,0,5
MSTRG.18056|Solyc10g075100.2,100979,91054,87414,3729,4238,2053
MSTRG.18060|Solyc10g076180.1,148,130,49,4110,4846,4234
MSTRG.18063|Solyc10g076250.2,156,138,89,4970,5418,6581
MSTRG.18058|Solyc10g075160.1,38355,39767,35913,146,168,279
MSTRG.18066|Solyc10g076280.2,211,251,129,1831,2189,2008
MSTRG.18066,7,37,78,209,223,377
MSTRG.18067|Solyc10g076260.2,3420,3474,2430,6871,10031,7209
MSTRG.18067|Solyc10g076270.2,4,2,1,1,1,7
MSTRG.18069|Solyc10g076290.2,1174,1542,1004,2655,3486,3197
Solyc10g076330.2|Solyc10g076330.2,7,0,0,0,0,0
MSTRG.18068|Solyc10g076300.2,675,785,700,768,1096,1124
MSTRG.18070|Solyc10g076350.2,11346,12880,10195,9047,11554,10773
MSTRG.18071|Solyc10g076360.1,1608,1781,1065,3168,4133,4163
MSTRG.18073|Solyc10g076410.1,132,143,91,1570,1917,2385
MSTRG.18074|Solyc10g076420.2,1075,1427,940,4378,5520,5287
MSTRG.18076|Solyc10g076440.1,0,0,0,0,0,0
MSTRG.18075|Solyc10g076450.2,635,971,544,1659,2541,2392
MSTRG.18077,465,222,548,3,30,44
MSTRG.18078|Solyc10g076480.2,22,19,26,2052,2644,2299
MSTRG.18081|Solyc10g076490.1,0,0,0,0,4,0
MSTRG.18081|Solyc10g076500.2,13,0,5,890,1142,1547
MSTRG.18080|Solyc10g076510.2,206,233,145,7391,9235,8013
Solyc10g076533.1|Solyc10g076533.1,0,0,0,0,0,0
Solyc10g076530.2|Solyc10g076530.2,23,14,15,122,199,169
Solyc10g076520.2|Solyc10g076520.2,8,42,23,147,121,122
Solyc10g076560.1|Solyc10g076560.1,0,2,5,0,0,0
Solyc10g076537.1|Solyc10g076537.1,10,4,6,15,19,23
MSTRG.18082|Solyc10g076540.1,94,30,30,52,74,43
MSTRG.18083|Solyc10g076550.1,317,217,257,254,267,152
MSTRG.18084|Solyc10g076570.2,75,151,73,768,1033,1028
MSTRG.18085|Solyc10g076590.2,2324,2259,1738,6793,9441,9059
Solyc10g076650.2|Solyc10g076650.2,5,0,0,0,5,0
Solyc10g076660.2|Solyc10g076660.2,21,16,26,169,165,128
MSTRG.18086|Solyc10g076600.2,929,1235,604,12692,15856,15165
MSTRG.18088|Solyc10g076690.2,1321,1244,1005,2859,3934,4035
MSTRG.18092|Solyc10g076720.2,102,135,95,1372,1820,2008
MSTRG.18091|Solyc10g076730.1,79,42,33,1568,2162,2239
MSTRG.18093|Solyc10g076740.2,847,633,594,4443,6130,5774
MSTRG.18090|Solyc10g076710.2,5286,5597,4494,2329,3481,2708
MSTRG.18089|Solyc10g076700.2,3590,4329,3843,32,19,42
MSTRG.18094|Solyc10g076750.2,428,401,303,1081,1434,1219
MSTRG.18095|Solyc10g076780.1,9,39,40,693,889,1125
MSTRG.18096|Solyc10g076760.2,618,841,519,876,1090,1242
MSTRG.18097|Solyc10g076790.2,795,989,653,7227,9875,8138
MSTRG.18099|Solyc10g076810.1,66,119,67,360,562,499
MSTRG.18100|Solyc10g076820.2,175,196,128,501,455,535
MSTRG.18098|Solyc10g076800.2,1122,1121,972,2571,3063,3085
MSTRG.18101|Solyc10g076830.2,148,228,68,7673,8248,9673
Solyc10g076840.2|Solyc10g076840.2,26,48,22,189,252,211
MSTRG.18102|Solyc10g076860.2,832,1044,780,2397,2748,2651
MSTRG.18103|Solyc10g076870.2,5501,5493,4028,13154,17847,15004
Solyc10g076900.2|Solyc10g076900.2,62,44,57,59,79,94
MSTRG.18104|Solyc10g076890.2,3786,4537,3159,6045,8100,8121
MSTRG.18104|Solyc10g076880.2,158,134,73,649,757,679
MSTRG.18108,11,16,20,671,698,599
MSTRG.18109|Solyc10g076940.2,39,25,14,2618,3606,3107
MSTRG.18106|Solyc10g076920.2,161,359,358,2470,3318,2948
MSTRG.18107|Solyc10g076930.2,543,408,168,814,813,809
MSTRG.18105|Solyc10g076910.2,3872,4337,2985,10725,14982,12998
MSTRG.18110|Solyc10g076990.2,6502,7643,4985,11702,15741,13814
Solyc10g078360.2|Solyc10g078360.2,0,0,5,0,0,0
Solyc10g078350.2|Solyc10g078350.2,24,18,16,143,114,104
Solyc10g078380.2|Solyc10g078380.2,19,17,6,142,201,187
MSTRG.18134|Solyc10g078370.2,403,497,267,7574,9939,10032
MSTRG.18133|Solyc10g078340.2,2263,2328,1349,17197,21400,21145
MSTRG.18135|Solyc10g078390.2,8348,9289,6009,15415,20968,17456
MSTRG.18136|Solyc10g078400.2,915,1022,747,2290,3164,2718
MSTRG.18137|Solyc10g078410.2,1075,1485,848,642,1011,587
MSTRG.18138|Solyc10g078420.2,985,1130,756,1353,1806,1496
MSTRG.18139|Solyc10g078430.2,957,1075,751,1994,2633,2497
MSTRG.18140|Solyc10g078440.1,385,279,183,16,32,22
MSTRG.18143|Solyc10g078460.2,68,72,42,124,151,161
MSTRG.18142|Solyc10g078470.2,43,54,15,419,512,525
MSTRG.18141|Solyc10g078450.2,2187,2475,1922,4648,5924,5824
MSTRG.18144|Solyc10g078480.2,1211,1286,907,4431,5333,5126
MSTRG.18145|Solyc10g078490.2,981,1284,639,7958,9688,9835
MSTRG.18145|Solyc10g078495.1,1,0,0,0,1,0
MSTRG.18147|Solyc10g078510.2,1245,1995,1613,1034,1111,1275
MSTRG.18147|Solyc10g078520.2,1655,1663,1197,2848,3878,3382
MSTRG.18146|Solyc10g078530.2,8727,9859,6900,13883,18468,18461
MSTRG.18148|Solyc10g078540.2,3081,3711,1991,19940,26391,25427
MSTRG.18149|Solyc10g078550.3,2736,2691,1636,92461,104524,115786
MSTRG.18151|Solyc10g078560.3,1939,2231,1647,1125,1314,1359
MSTRG.18150|Solyc10g078570.1,353,453,311,570,770,699
MSTRG.18152|Solyc10g078580.1,9153,10829,11746,1005,987,1406
MSTRG.18153|Solyc10g078590.2,3234,3708,3249,2092,3075,2176
MSTRG.18154|Solyc10g078600.2,465,757,271,896,920,912
MSTRG.18155,72,98,87,328,456,572
MSTRG.18156|Solyc10g078610.1,86,75,68,474,596,531
MSTRG.18111|Solyc10g077005.1,0,1,0,3,4,5
MSTRG.18116|Solyc10g077060.2,686,812,458,1467,1772,1926
Solyc10g077131.1|Solyc10g077131.1,0,0,0,0,0,0
Solyc10g077133.1|Solyc10g077133.1,0,0,0,0,0,0
Solyc10g077134.1|Solyc10g077134.1,0,0,0,0,0,0
Solyc10g077138.1|Solyc10g077138.1,0,0,0,0,0,0
